"Apt Pupil (1998)"   "883"   "3" 
"Sling Blade (1996)"   "194"   "4" 
"Six Degrees of Separation (1993)"   "456"   "3" 
"Kicked in the Head (1997)"   "451"   "2" 
"L.A. Confidential (1997)"   "240"   "5" 
"Starship Troopers (1997)"   "302"   "4" 
"Raising Arizona (1987)"   "777"   "4" 
"Chairman of the Board (1998)"   "676"   "1" 
"Glory (1989)"   "606"   "4" 
"Once Upon a Time... When We Were Colored (1995)"   "894"   "4" 
"Lion King, The (1994)"   "815"   "5" 
"Lost World: Jurassic Park, The (1997)"   "117"   "3" 
"Devil's Advocate, The (1997)"   "459"   "5" 
"Space Jam (1996)"   "896"   "2" 
"Hoop Dreams (1994)"   "899"   "4" 
"Dante's Peak (1997)"   "756"   "3" 
"Die Hard: With a Vengeance (1995)"   "897"   "3" 
"Black Sheep (1996)"   "697"   "5" 
"Donnie Brasco (1997)"   "754"   "4" 
"Killing Fields, The (1984)"   "627"   "4" 
"Postman, The (1997)"   "514"   "2" 
"Farewell My Concubine (1993)"   "844"   "5" 
"Being There (1979)"   "305"   "3" 
"Farewell to Arms, A (1932)"   "846"   "4" 
"Courage Under Fire (1996)"   "65"   "4" 
"Peacemaker, The (1997)"   "873"   "2" 
"Phenomenon (1996)"   "457"   "4" 
"Tomorrow Never Dies (1997)"   "221"   "4" 
"Lone Star (1996)"   "503"   "5" 
"Cinderella (1950)"   "417"   "4" 
"2001: A Space Odyssey (1968)"   "833"   "4" 
"Empire Strikes Back, The (1980)"   "757"   "4" 
"Graduate, The (1967)"   "647"   "5" 
"Ridicule (1996)"   "763"   "5" 
"Barcelona (1994)"   "707"   "3" 
"Star Trek VI: The Undiscovered Country (1991)"   "833"   "2" 
"Mr. Smith Goes to Washington (1939)"   "429"   "4" 
"Escape from L.A. (1996)"   "101"   "3" 
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"   "460"   "4" 
"Santa Clause, The (1994)"   "92"   "3" 
"Mrs. Doubtfire (1993)"   "11"   "4" 
"Monty Python and the Holy Grail (1974)"   "748"   "3" 
"Harold and Maude (1971)"   "889"   "4" 
"Eat Drink Man Woman (1994)"   "844"   "4" 
"People vs. Larry Flynt, The (1996)"   "894"   "3" 
"Grumpier Old Men (1995)"   "595"   "3" 
"What's Eating Gilbert Grape (1993)"   "864"   "3" 
"Godfather: Part II, The (1974)"   "256"   "3" 
"It Takes Two (1995)"   "405"   "1" 
"Ruling Class, The (1972)"   "833"   "4" 
"Abyss, The (1989)"   "843"   "3" 
"Island of Dr. Moreau, The (1996)"   "62"   "1" 
"Monty Python and the Holy Grail (1974)"   "588"   "5" 
"Streetcar Named Desire, A (1951)"   "911"   "4" 
"Seven (Se7en) (1995)"   "425"   "3" 
"Rocket Man (1997)"   "863"   "1" 
"Barb Wire (1996)"   "560"   "2" 
"Free Willy (1993)"   "416"   "2" 
"Somewhere in Time (1980)"   "922"   "3" 
"North by Northwest (1959)"   "16"   "5" 
"Like Water For Chocolate (Como agua para chocolate) (1992)"   "449"   "5" 
"Mrs. Doubtfire (1993)"   "690"   "4" 
"Postino, Il (1994)"   "742"   "5" 
"Gattaca (1997)"   "782"   "4" 
"Maltese Falcon, The (1941)"   "840"   "5" 
"Thirty-Two Short Films About Glenn Gould (1993)"   "747"   "3" 
"Dirty Dancing (1987)"   "901"   "5" 
"Star Trek: First Contact (1996)"   "899"   "4" 
"Mrs. Doubtfire (1993)"   "579"   "4" 
"Ran (1985)"   "862"   "5" 
"Independence Day (ID4) (1996)"   "943"   "3" 
"That Darn Cat! (1997)"   "527"   "1" 
"Aladdin (1992)"   "622"   "4" 
"Island of Dr. Moreau, The (1996)"   "916"   "1" 
"Twister (1996)"   "402"   "4" 
"Truth About Cats & Dogs, The (1996)"   "450"   "4" 
"Hudsucker Proxy, The (1994)"   "798"   "3" 
"Everyone Says I Love You (1996)"   "861"   "5" 
"Jury Duty (1995)"   "887"   "5" 
"Fantasia (1940)"   "471"   "1" 
"Amistad (1997)"   "395"   "5" 
"Fargo (1996)"   "888"   "4" 
"Sabrina (1995)"   "922"   "3" 
"Kolya (1996)"   "13"   "2" 
"In the Army Now (1994)"   "621"   "3" 
"Primal Fear (1996)"   "336"   "5" 
"Laura (1944)"   "454"   "2" 
"Up Close and Personal (1996)"   "234"   "3" 
"Rear Window (1954)"   "748"   "5" 
"Return of the Jedi (1983)"   "505"   "3" 
"Beauty and the Beast (1991)"   "654"   "4" 
"Mars Attacks! (1996)"   "286"   "4" 
"George of the Jungle (1997)"   "279"   "3" 
"Starship Troopers (1997)"   "806"   "3" 
"Rebel Without a Cause (1955)"   "934"   "4" 
"Raising Arizona (1987)"   "862"   "4" 
"Raging Bull (1980)"   "889"   "3" 
"Home Alone (1990)"   "452"   "1" 
"Miller's Crossing (1990)"   "253"   "5" 
"Thin Blue Line, The (1988)"   "888"   "4" 
"City of Lost Children, The (1995)"   "838"   "5" 
"First Knight (1995)"   "484"   "4" 
"Tank Girl (1995)"   "268"   "3" 
"Joe's Apartment (1996)"   "181"   "1" 
"Miller's Crossing (1990)"   "387"   "4" 
"Godfather: Part II, The (1974)"   "318"   "4" 
"Chamber, The (1996)"   "854"   "2" 
"Fugitive, The (1993)"   "411"   "4" 
"Assignment, The (1997)"   "655"   "3" 
"Titanic (1997)"   "775"   "4" 
"Some Kind of Wonderful (1987)"   "165"   "3" 
"Time to Kill, A (1996)"   "532"   "5" 
"Ghost in the Shell (Kokaku kidotai) (1995)"   "896"   "4" 
"Absolute Power (1997)"   "899"   "4" 
"Hate (Haine, La) (1995)"   "176"   "4" 
"S.F.W. (1994)"   "279"   "4" 
"Monty Python and the Holy Grail (1974)"   "913"   "4" 
"It Happened One Night (1934)"   "18"   "5" 
"Much Ado About Nothing (1993)"   "870"   "4" 
"Things to Do in Denver when You're Dead (1995)"   "486"   "4" 
"In the Line of Fire (1993)"   "682"   "3" 
"Scream 2 (1997)"   "758"   "4" 
"Back to the Future (1985)"   "860"   "4" 
"Cook the Thief His Wife & Her Lover, The (1989)"   "823"   "1" 
"Farewell My Concubine (1993)"   "601"   "5" 
"American Werewolf in London, An (1981)"   "833"   "2" 
"Ghost and the Darkness, The (1996)"   "894"   "3" 
"Godfather, The (1972)"   "459"   "4" 
"Carlito's Way (1993)"   "655"   "3" 
"Crow: City of Angels, The (1996)"   "497"   "3" 
"Outbreak (1995)"   "551"   "3" 
"Miracle on 34th Street (1994)"   "897"   "5" 
"Full Monty, The (1997)"   "878"   "4" 
"Bram Stoker's Dracula (1992)"   "648"   "2" 
"Contact (1997)"   "838"   "5" 
"Money Talks (1997)"   "880"   "4" 
"Truth About Cats & Dogs, The (1996)"   "760"   "4" 
"Carrie (1976)"   "847"   "3" 
"Emma (1996)"   "931"   "4" 
"Victor/Victoria (1982)"   "648"   "4" 
"Great Expectations (1998)"   "13"   "2" 
"English Patient, The (1996)"   "829"   "4" 
"Mother (1996)"   "735"   "3" 
"To Kill a Mockingbird (1962)"   "350"   "5" 
"Bad Taste (1987)"   "868"   "4" 
"U Turn (1997)"   "915"   "3" 
"My Best Friend's Wedding (1997)"   "654"   "2" 
"Men in Black (1997)"   "934"   "4" 
"Full Monty, The (1997)"   "818"   "3" 
"M*A*S*H (1970)"   "933"   "4" 
"Vertigo (1958)"   "897"   "4" 
"Philadelphia Story, The (1940)"   "796"   "5" 
"Escape from L.A. (1996)"   "807"   "4" 
"Raising Arizona (1987)"   "804"   "4" 
"Days of Thunder (1990)"   "786"   "2" 
"Blade Runner (1982)"   "903"   "4" 
"Othello (1995)"   "854"   "4" 
"Bulletproof (1996)"   "851"   "3" 
"When Harry Met Sally... (1989)"   "804"   "4" 
"Boogie Nights (1997)"   "851"   "5" 
"Grifters, The (1990)"   "903"   "4" 
"Great Escape, The (1963)"   "452"   "3" 
"E.T. the Extra-Terrestrial (1982)"   "568"   "4" 
"Saint, The (1997)"   "736"   "2" 
"Like Water For Chocolate (Como agua para chocolate) (1992)"   "440"   "5" 
"Rumble in the Bronx (1995)"   "833"   "4" 
"Sense and Sensibility (1995)"   "548"   "3" 
"Grease (1978)"   "11"   "2" 
"Disclosure (1994)"   "655"   "3" 
"Amadeus (1984)"   "798"   "4" 
"Singin' in the Rain (1952)"   "670"   "5" 
"Murder at 1600 (1997)"   "942"   "3" 
"Being There (1979)"   "474"   "4" 
"Family Thing, A (1996)"   "630"   "3" 
"Bad Boys (1995)"   "757"   "4" 
"Edge, The (1997)"   "74"   "4" 
"Desperado (1995)"   "665"   "2" 
"River Wild, The (1994)"   "396"   "3" 
"Mission: Impossible (1996)"   "882"   "4" 
"2001: A Space Odyssey (1968)"   "524"   "3" 
"Fried Green Tomatoes (1991)"   "815"   "4" 
"Dirty Dancing (1987)"   "545"   "3" 
"Hercules (1997)"   "541"   "4" 
"When Harry Met Sally... (1989)"   "758"   "4" 
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"   "180"   "4" 
"It Happened One Night (1934)"   "406"   "3" 
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"   "94"   "5" 
"Freeway (1996)"   "655"   "4" 
"Time to Kill, A (1996)"   "525"   "4" 
"Professional, The (1994)"   "864"   "4" 
"Dave (1993)"   "763"   "3" 
"Evita (1996)"   "847"   "5" 
"Sabrina (1995)"   "885"   "5" 
"Aliens (1986)"   "13"   "3" 
"E.T. the Extra-Terrestrial (1982)"   "916"   "3" 
"Truth About Cats & Dogs, The (1996)"   "903"   "3" 
"Bound (1996)"   "216"   "4" 
"Celluloid Closet, The (1995)"   "839"   "4" 
"L.A. Confidential (1997)"   "537"   "4" 
"Aladdin (1992)"   "715"   "4" 
"Chungking Express (1994)"   "425"   "3" 
"Terminator 2: Judgment Day (1991)"   "653"   "4" 
"Star Trek IV: The Voyage Home (1986)"   "806"   "4" 
"Braveheart (1995)"   "756"   "3" 
"Speed (1994)"   "885"   "4" 
"Shine (1996)"   "406"   "3" 
"Tomorrow Never Dies (1997)"   "752"   "4" 
"Wizard of Oz, The (1939)"   "913"   "3" 
"My Fellow Americans (1996)"   "897"   "4" 
"Courage Under Fire (1996)"   "569"   "3" 
"Highlander (1986)"   "889"   "4" 
"Air Force One (1997)"   "931"   "5" 
"African Queen, The (1951)"   "798"   "3" 
"Scream (1996)"   "747"   "4" 
"Kiss the Girls (1997)"   "112"   "4" 
"Down Periscope (1996)"   "936"   "4" 
"Twelve Monkeys (1995)"   "839"   "2" 
"Braveheart (1995)"   "887"   "5" 
"Canadian Bacon (1994)"   "268"   "1" 
"Sound of Music, The (1965)"   "896"   "4" 
"Fried Green Tomatoes (1991)"   "666"   "4" 
"Monty Python and the Holy Grail (1974)"   "560"   "4" 
"Devil's Advocate, The (1997)"   "588"   "4" 
"Toy Story (1995)"   "331"   "1" 
"Eraser (1996)"   "534"   "5" 
"My Best Friend's Wedding (1997)"   "533"   "2" 
"Dante's Peak (1997)"   "304"   "3" 
"Mrs. Doubtfire (1993)"   "804"   "3" 
"Star Trek: First Contact (1996)"   "887"   "3" 
"Pink Floyd - The Wall (1982)"   "805"   "2" 
"Bram Stoker's Dracula (1992)"   "660"   "2" 
"Fish Called Wanda, A (1988)"   "888"   "4" 
"Marvin's Room (1996)"   "917"   "4" 
"Clueless (1995)"   "747"   "3" 
"Fear (1996)"   "265"   "4" 
"M*A*S*H (1970)"   "870"   "3" 
"Rock, The (1996)"   "586"   "4" 
"Return of the Jedi (1983)"   "23"   "4" 
"Friday (1995)"   "846"   "4" 
"Last Action Hero (1993)"   "796"   "4" 
"Clerks (1994)"   "523"   "3" 
"Pulp Fiction (1994)"   "882"   "4" 
"Sophie's Choice (1982)"   "707"   "4" 
"Spawn (1997)"   "802"   "3" 
"Good Will Hunting (1997)"   "872"   "4" 
"Home Alone (1990)"   "326"   "4" 
"Body Snatchers (1993)"   "653"   "1" 
"Scream (1996)"   "877"   "3" 
"Batman & Robin (1997)"   "548"   "1" 
"Some Like It Hot (1959)"   "788"   "4" 
"Stand by Me (1986)"   "719"   "4" 
"Independence Day (ID4) (1996)"   "619"   "5" 
"Sweet Hereafter, The (1997)"   "931"   "3" 
"Speed (1994)"   "774"   "2" 
"Mother (1996)"   "720"   "4" 
"Winnie the Pooh and the Blustery Day (1968)"   "642"   "2" 
"Walkabout (1971)"   "756"   "5" 
"Kull the Conqueror (1997)"   "851"   "3" 
"Chasing Amy (1997)"   "819"   "4" 
"Die Hard (1988)"   "734"   "2" 
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"   "766"   "3" 
"Brazil (1985)"   "922"   "3" 
"It's a Wonderful Life (1946)"   "867"   "5" 
"Good, The Bad and The Ugly, The (1966)"   "161"   "2" 
"Nobody's Fool (1994)"   "880"   "3" 
"Phenomenon (1996)"   "731"   "3" 
"Chasing Amy (1997)"   "662"   "5" 
"Charade (1963)"   "815"   "4" 
"Face/Off (1997)"   "938"   "4" 
"Pulp Fiction (1994)"   "847"   "1" 
"Unhook the Stars (1996)"   "654"   "3" 
"Clerks (1994)"   "773"   "3" 
"Patton (1970)"   "924"   "4" 
"Ace Ventura: Pet Detective (1994)"   "337"   "4" 
"Indiana Jones and the Last Crusade (1989)"   "843"   "3" 
"Apollo 13 (1995)"   "807"   "4" 
"Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)"   "828"   "1" 
"In the Realm of the Senses (Ai no corrida) (1976)"   "840"   "1" 
"Rebel Without a Cause (1955)"   "406"   "4" 
"Four Weddings and a Funeral (1994)"   "280"   "4" 
"My Man Godfrey (1936)"   "892"   "5" 
"Hunt for Red October, The (1990)"   "796"   "5" 
"Evil Dead II (1987)"   "632"   "4" 
"Much Ado About Nothing (1993)"   "907"   "5" 
"Liar Liar (1997)"   "146"   "1" 
"Toy Story (1995)"   "890"   "4" 
"12 Angry Men (1957)"   "886"   "5" 
"Matilda (1996)"   "771"   "5" 
"Thinner (1996)"   "620"   "4" 
"Ben-Hur (1959)"   "59"   "4" 
"Pharaoh's Army (1995)"   "405"   "1" 
"Sophie's Choice (1982)"   "854"   "4" 
"Night Flier (1997)"   "611"   "3" 
"She's the One (1996)"   "839"   "1" 
"Star Trek VI: The Undiscovered Country (1991)"   "806"   "2" 
"Replacement Killers, The (1998)"   "713"   "2" 
"High Noon (1952)"   "840"   "5" 
"Top Gun (1986)"   "749"   "3" 
"Broken Arrow (1996)"   "477"   "4" 
"Withnail and I (1987)"   "894"   "3" 
"Blade Runner (1982)"   "198"   "5" 
"Dead Poets Society (1989)"   "864"   "4" 
"Sunset Blvd. (1950)"   "568"   "5" 
"Volcano (1997)"   "626"   "1" 
"Home Alone (1990)"   "620"   "5" 
"Ice Storm, The (1997)"   "874"   "4" 
"Pink Floyd - The Wall (1982)"   "751"   "4" 
"Cool Hand Luke (1967)"   "632"   "3" 
"Demolition Man (1993)"   "826"   "5" 
"GoldenEye (1995)"   "640"   "4" 
"Wolf (1994)"   "7"   "4" 
"Willy Wonka and the Chocolate Factory (1971)"   "940"   "3" 
"Clear and Present Danger (1994)"   "664"   "4" 
"Gaslight (1944)"   "747"   "4" 
"Kids in the Hall: Brain Candy (1996)"   "848"   "5" 
"Tomorrow Never Dies (1997)"   "808"   "3" 
"Remains of the Day, The (1993)"   "771"   "5" 
"Rosencrantz and Guildenstern Are Dead (1990)"   "49"   "5" 
"Braveheart (1995)"   "669"   "3" 
"It's a Wonderful Life (1946)"   "924"   "5" 
"Twister (1996)"   "839"   "2" 
"Singin' in the Rain (1952)"   "846"   "3" 
"Sense and Sensibility (1995)"   "859"   "3" 
"Wag the Dog (1997)"   "548"   "2" 
"Heavy Metal (1981)"   "483"   "2" 
"Titanic (1997)"   "463"   "4" 
"Event Horizon (1997)"   "880"   "4" 
"Nightmare Before Christmas, The (1993)"   "822"   "3" 
"Mr. Holland's Opus (1995)"   "655"   "3" 
"Groundhog Day (1993)"   "638"   "3" 
"Cliffhanger (1993)"   "757"   "3" 
"Evening Star, The (1996)"   "869"   "1" 
"It's a Wonderful Life (1946)"   "617"   "1" 
"Rhyme & Reason (1997)"   "782"   "2" 
"Raiders of the Lost Ark (1981)"   "889"   "4" 
"Aladdin and the King of Thieves (1996)"   "230"   "3" 
"Alien (1979)"   "73"   "4" 
"Empire Strikes Back, The (1980)"   "902"   "4" 
"Crossfire (1947)"   "659"   "5" 
"Leave It to Beaver (1997)"   "489"   "2" 
"My Best Friend's Wedding (1997)"   "899"   "4" 
"Rosencrantz and Guildenstern Are Dead (1990)"   "854"   "3" 
"Fargo (1996)"   "883"   "4" 
"Scream (1996)"   "802"   "3" 
"Craft, The (1996)"   "790"   "3" 
"Contact (1997)"   "755"   "5" 
"M*A*S*H (1970)"   "503"   "5" 
"Space Jam (1996)"   "399"   "4" 
"Smile Like Yours, A (1997)"   "404"   "4" 
"Stand by Me (1986)"   "303"   "5" 
"Richard III (1995)"   "698"   "4" 
"Bronx Tale, A (1993)"   "933"   "3" 
"Bulletproof (1996)"   "279"   "4" 
"Pulp Fiction (1994)"   "854"   "5" 
"Sneakers (1992)"   "864"   "4" 
"Highlander (1986)"   "664"   "2" 
"Truth About Cats & Dogs, The (1996)"   "891"   "3" 
"Nico Icon (1995)"   "805"   "5" 
"Up Close and Personal (1996)"   "697"   "3" 
"Excess Baggage (1997)"   "544"   "2" 
"Wizard of Oz, The (1939)"   "746"   "4" 
"Heaven & Earth (1993)"   "655"   "3" 
"M*A*S*H (1970)"   "638"   "4" 
"Evita (1996)"   "614"   "2" 
"Home Alone (1990)"   "886"   "4" 
"Sgt. Bilko (1996)"   "923"   "4" 
"My Life as a Dog (Mitt liv som hund) (1985)"   "894"   "4" 
"Saint, The (1997)"   "510"   "3" 
"Jurassic Park (1993)"   "815"   "4" 
"Back to the Future (1985)"   "780"   "5" 
"Butch Cassidy and the Sundance Kid (1969)"   "876"   "4" 
"Radioland Murders (1994)"   "798"   "4" 
"Fled (1996)"   "938"   "1" 
"Back to the Future (1985)"   "487"   "4" 
"Jumanji (1995)"   "618"   "2" 
"Koyaanisqatsi (1983)"   "843"   "3" 
"Nikita (La Femme Nikita) (1990)"   "786"   "5" 
"Under Siege (1992)"   "37"   "4" 
"Fifth Element, The (1997)"   "603"   "5" 
"Ghost (1990)"   "943"   "2" 
"My Favorite Season (1993)"   "883"   "5" 
"She's the One (1996)"   "806"   "3" 
"Nobody's Fool (1994)"   "883"   "4" 
"In & Out (1997)"   "569"   "4" 
"Good Will Hunting (1997)"   "753"   "4" 
"Nutty Professor, The (1996)"   "881"   "3" 
"Once Upon a Time... When We Were Colored (1995)"   "527"   "4" 
"Glory (1989)"   "524"   "4" 
"Eat Drink Man Woman (1994)"   "806"   "4" 
"Princess Bride, The (1987)"   "940"   "4" 
"Streetcar Named Desire, A (1951)"   "561"   "4" 
"Copycat (1995)"   "546"   "5" 
"Executive Decision (1996)"   "276"   "4" 
"Beauty and the Beast (1991)"   "727"   "4" 
"Maltese Falcon, The (1941)"   "535"   "5" 
"Mystery Science Theater 3000: The Movie (1996)"   "773"   "4" 
"Happy Gilmore (1996)"   "453"   "4" 
"Sword in the Stone, The (1963)"   "830"   "3" 
"Grease (1978)"   "453"   "2" 
"Flirting With Disaster (1996)"   "655"   "3" 
"Mission: Impossible (1996)"   "459"   "3" 
"Much Ado About Nothing (1993)"   "327"   "2" 
"Sling Blade (1996)"   "308"   "4" 
"Mortal Kombat (1995)"   "622"   "2" 
"American Buffalo (1996)"   "854"   "2" 
"Nightmare Before Christmas, The (1993)"   "142"   "5" 
"Frighteners, The (1996)"   "394"   "5" 
"Devil's Own, The (1997)"   "827"   "3" 
"L.A. Confidential (1997)"   "801"   "4" 
"Arrival, The (1996)"   "862"   "5" 
"Shine (1996)"   "836"   "4" 
"Monty Python and the Holy Grail (1974)"   "723"   "5" 
"Tombstone (1993)"   "807"   "5" 
"Raging Bull (1980)"   "184"   "4" 
"Heavenly Creatures (1994)"   "919"   "5" 
"Star Trek: Generations (1994)"   "128"   "4" 
"Oscar & Lucinda (1997)"   "611"   "2" 
"Amadeus (1984)"   "835"   "4" 
"English Patient, The (1996)"   "699"   "3" 
"Crash (1996)"   "750"   "1" 
"Singin' in the Rain (1952)"   "838"   "5" 
"Wag the Dog (1997)"   "489"   "5" 
"Monty Python and the Holy Grail (1974)"   "42"   "3" 
"Copycat (1995)"   "864"   "4" 
"Three Musketeers, The (1993)"   "221"   "3" 
"Titanic (1997)"   "500"   "3" 
"Remains of the Day, The (1993)"   "94"   "5" 
"Father of the Bride Part II (1995)"   "274"   "3" 
"Indiana Jones and the Last Crusade (1989)"   "747"   "4" 
"American in Paris, An (1951)"   "437"   "3" 
"Dumb & Dumber (1994)"   "586"   "4" 
"Braveheart (1995)"   "44"   "4" 
"English Patient, The (1996)"   "861"   "4" 
"Duck Soup (1933)"   "498"   "4" 
"Raising Arizona (1987)"   "747"   "3" 
"Batman (1989)"   "886"   "4" 
"Outbreak (1995)"   "796"   "4" 
"Alien 3 (1992)"   "790"   "3" 
"Ghost (1990)"   "807"   "5" 
"Liar Liar (1997)"   "827"   "4" 
"Rebel Without a Cause (1955)"   "833"   "2" 
"Natural Born Killers (1994)"   "339"   "4" 
"Truth About Cats & Dogs, The (1996)"   "593"   "5" 
"Trial and Error (1997)"   "880"   "3" 
"Boogie Nights (1997)"   "740"   "4" 
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"   "640"   "5" 
"Bridges of Madison County, The (1995)"   "234"   "3" 
"Raising Arizona (1987)"   "880"   "4" 
"Piano, The (1993)"   "828"   "3" 
"Jaws 2 (1978)"   "453"   "2" 
"Serial Mom (1994)"   "327"   "3" 
"Nixon (1995)"   "733"   "2" 
"Star Wars (1977)"   "745"   "2" 
"Mr. Holland's Opus (1995)"   "835"   "5" 
"Silence of the Lambs, The (1991)"   "804"   "5" 
"Die Hard 2 (1990)"   "796"   "3" 
"Crucible, The (1996)"   "849"   "5" 
"Air Force One (1997)"   "871"   "4" 
"39 Steps, The (1935)"   "889"   "3" 
"Hard Eight (1996)"   "833"   "4" 
"Pocahontas (1995)"   "686"   "1" 
"Alien (1979)"   "774"   "4" 
"George of the Jungle (1997)"   "250"   "1" 
"Beautiful Girls (1996)"   "593"   "4" 
"Lone Star (1996)"   "576"   "4" 
"Smilla's Sense of Snow (1997)"   "697"   "5" 
"Scream (1996)"   "827"   "3" 
"Fifth Element, The (1997)"   "770"   "5" 
"Thieves (Voleurs, Les) (1996)"   "883"   "5" 
"Boot, Das (1981)"   "449"   "5" 
"Aladdin (1992)"   "291"   "4" 
"Graduate, The (1967)"   "766"   "3" 
"True Lies (1994)"   "551"   "5" 
"Tin Cup (1996)"   "719"   "2" 
"First Wives Club, The (1996)"   "437"   "4" 
"Casino (1995)"   "903"   "5" 
"Braveheart (1995)"   "109"   "4" 
"Fried Green Tomatoes (1991)"   "346"   "2" 
"Ran (1985)"   "468"   "5" 
"Renaissance Man (1994)"   "497"   "3" 
"Godfather: Part II, The (1974)"   "774"   "3" 
"Being There (1979)"   "405"   "2" 
"E.T. the Extra-Terrestrial (1982)"   "899"   "4" 
"City Slickers II: The Legend of Curly's Gold (1994)"   "889"   "3" 
"Hudsucker Proxy, The (1994)"   "59"   "4" 
"Close Shave, A (1995)"   "806"   "5" 
"Maltese Falcon, The (1941)"   "921"   "3" 
"Dead Poets Society (1989)"   "790"   "3" 
"Booty Call (1997)"   "451"   "3" 
"Young Frankenstein (1974)"   "880"   "5" 
"Fugitive, The (1993)"   "137"   "5" 
"Treasure of the Sierra Madre, The (1948)"   "122"   "4" 
"Mother (1996)"   "673"   "3" 
"Groundhog Day (1993)"   "481"   "4" 
"Akira (1988)"   "807"   "2" 
"Malice (1993)"   "823"   "3" 
"Mask, The (1994)"   "790"   "2" 
"Breakfast at Tiffany's (1961)"   "279"   "1" 
"Monty Python and the Holy Grail (1974)"   "870"   "4" 
"Chasing Amy (1997)"   "872"   "1" 
"Tango Lesson, The (1997)"   "485"   "5" 
"Carlito's Way (1993)"   "806"   "3" 
"Oscar & Lucinda (1997)"   "863"   "4" 
"Empire Strikes Back, The (1980)"   "887"   "5" 
"Natural Born Killers (1994)"   "758"   "4" 
"Star Wars (1977)"   "764"   "3" 
"Firm, The (1993)"   "303"   "4" 
"Godfather, The (1972)"   "21"   "5" 
"Gandhi (1982)"   "908"   "3" 
"Mediterraneo (1991)"   "592"   "4" 
"Raging Bull (1980)"   "429"   "3" 
"Mondo (1996)"   "901"   "5" 
"Gang Related (1997)"   "851"   "4" 
"Jane Eyre (1996)"   "517"   "4" 
"Dante's Peak (1997)"   "606"   "4" 
"Down by Law (1986)"   "854"   "2" 
"Fugitive, The (1993)"   "567"   "2" 
"Star Trek IV: The Voyage Home (1986)"   "275"   "3" 
"Rock, The (1996)"   "770"   "5" 
"African Queen, The (1951)"   "560"   "4" 
"Cape Fear (1991)"   "868"   "3" 
"Ed Wood (1994)"   "903"   "5" 
"Mission: Impossible (1996)"   "927"   "5" 
"Mission: Impossible (1996)"   "935"   "4" 
"Fargo (1996)"   "662"   "5" 
"Wag the Dog (1997)"   "898"   "3" 
"Big Bully (1996)"   "790"   "2" 
"Aliens (1986)"   "406"   "5" 
"First Wives Club, The (1996)"   "859"   "5" 
"Paper, The (1994)"   "627"   "2" 
"Liar Liar (1997)"   "517"   "1" 
"Indiana Jones and the Last Crusade (1989)"   "513"   "5" 
"Wolf (1994)"   "406"   "3" 
"Net, The (1995)"   "749"   "3" 
"Secrets & Lies (1996)"   "257"   "5" 
"Mary Shelley's Frankenstein (1994)"   "788"   "3" 
"Tin Cup (1996)"   "716"   "3" 
"Shine (1996)"   "532"   "5" 
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"   "932"   "4" 
"It's a Wonderful Life (1946)"   "868"   "2" 
"Fools Rush In (1997)"   "175"   "3" 
"Apt Pupil (1998)"   "119"   "5" 
"Cinderella (1950)"   "913"   "3" 
"Schindler's List (1993)"   "194"   "5" 
"GoodFellas (1990)"   "667"   "5" 
"Hercules (1997)"   "708"   "4" 
"Aliens (1986)"   "933"   "3" 
"Cat on a Hot Tin Roof (1958)"   "694"   "4" 
"Cutthroat Island (1995)"   "887"   "3" 
"Hellraiser: Bloodline (1996)"   "13"   "2" 
"Addams Family Values (1993)"   "524"   "4" 
"Birds, The (1963)"   "903"   "5" 
"Saint, The (1997)"   "561"   "2" 
"Twister (1996)"   "396"   "4" 
"Sphere (1998)"   "133"   "2" 
"Dead Poets Society (1989)"   "903"   "4" 
"Clueless (1995)"   "868"   "2" 
"Back to the Future (1985)"   "867"   "4" 
"Escape to Witch Mountain (1975)"   "495"   "3" 
"Great Escape, The (1963)"   "862"   "4" 
"Tin Cup (1996)"   "907"   "5" 
"Richard III (1995)"   "862"   "5" 
"Scream (1996)"   "870"   "4" 
"Hamlet (1996)"   "682"   "4" 
"Mask, The (1994)"   "660"   "3" 
"Conspiracy Theory (1997)"   "499"   "5" 
"Psycho (1960)"   "268"   "3" 
"Broken Arrow (1996)"   "795"   "3" 
"Nell (1994)"   "682"   "3" 
"Mr. Smith Goes to Washington (1939)"   "747"   "5" 
"8 1/2 (1963)"   "870"   "2" 
"If Lucy Fell (1996)"   "916"   "3" 
"Hoodlum (1997)"   "708"   "1" 
"Nosferatu a Venezia (1986)"   "833"   "3" 
"Half Baked (1998)"   "863"   "1" 
"Psycho (1960)"   "474"   "5" 
"From Dusk Till Dawn (1996)"   "586"   "5" 
"Contact (1997)"   "714"   "4" 
"Hoop Dreams (1994)"   "851"   "4" 
"Deceiver (1997)"   "797"   "3" 
"Fierce Creatures (1997)"   "344"   "2" 
"Breaking the Waves (1996)"   "321"   "5" 
"Toy Story (1995)"   "124"   "3" 
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"   "694"   "4" 
